,VCL,MYH9,TLN1,TLN2,ACTN1,ACTN3,ACTN4,PLEC,VIM,FLNA,FLNB,FLNC,KRT18,GSN,LMNA,LMNB1,LMNB2,ACTG1,young_modulus_median_status
2324,83.66666666666667,571.0,144.33333333333334,13.666666666666664,510.66666666666674,39.333333333333336,567.0,1173.3333333333333,249.0,260.3333333333333,881.3333333333335,100.33333333333331,52.66666666666666,34.0,659.0,17.333333333333332,16.666666666666668,428.66666666666674,1
1046,10.666666666666666,109.0,75.33333333333333,6.0,156.0,24.33333333333333,312.3333333333333,357.66666666666674,232.3333333333333,128.33333333333334,41.0,11.333333333333336,0.0,128.66666666666666,759.6666666666665,28.33333333333333,8.666666666666666,209.0,1
6002,46.66666666666666,513.3333333333334,133.33333333333334,10.0,300.0,27.66666666666667,266.6666666666667,324.3333333333333,1018.3333333333336,212.66666666666663,367.33333333333326,268.3333333333333,0.0,16.666666666666668,577.3333333333334,10.0,19.33333333333333,368.66666666666674,0
3989,45.33333333333334,242.3333333333333,18.666666666666668,0.0,180.0,25.33333333333333,342.3333333333333,449.0,72.0,217.0,337.3333333333333,18.666666666666668,232.0,0.3333333333333333,430.33333333333326,15.0,4.333333333333333,397.0,1
331,10.0,221.0,19.0,0.0,70.0,20.33333333333333,250.0,5.333333333333333,0.0,20.0,102.33333333333331,8.666666666666666,58.0,0.0,341.0,39.0,16.333333333333332,234.0,0
3064,1.3333333333333333,228.3333333333333,7.0,0.0,64.0,11.666666666666664,119.33333333333331,112.66666666666669,40.333333333333336,58.66666666666666,65.66666666666667,0.6666666666666666,21.33333333333333,2.6666666666666665,405.0,10.0,1.0,205.3333333333333,0
3803,27.33333333333333,318.0,39.0,2.6666666666666665,797.0,53.66666666666666,815.6666666666665,1954.333333333333,64.66666666666667,255.3333333333333,586.0,27.66666666666667,380.66666666666674,15.0,548.0,30.0,19.33333333333333,381.0,1
4184,50.0,267.0,19.33333333333333,0.0,165.66666666666666,20.666666666666668,274.0,562.6666666666666,79.0,232.66666666666663,423.33333333333326,25.66666666666667,218.3333333333333,0.3333333333333333,424.0,16.0,4.0,365.0,1
723,12.0,128.0,73.66666666666667,4.666666666666667,233.0,27.33333333333333,328.0,194.0,241.66666666666663,118.66666666666669,46.66666666666666,10.666666666666666,19.33333333333333,138.66666666666666,806.0,31.33333333333333,14.0,215.66666666666663,1
1359,10.333333333333334,112.66666666666669,85.33333333333333,3.333333333333333,186.66666666666663,24.33333333333333,316.6666666666667,266.6666666666667,253.66666666666663,131.66666666666666,35.666666666666664,12.0,1.6666666666666667,137.0,722.0,31.0,12.0,229.66666666666663,1
6414,44.0,530.3333333333334,143.33333333333334,10.0,309.6666666666667,29.33333333333333,318.3333333333333,279.3333333333333,991.0,239.3333333333333,393.33333333333326,490.0,0.3333333333333333,17.666666666666668,593.0,8.666666666666666,15.333333333333336,401.0,1
6114,42.66666666666666,546.3333333333334,144.33333333333334,10.666666666666666,284.3333333333333,28.33333333333333,295.3333333333333,309.6666666666667,1123.3333333333333,240.66666666666663,366.0,378.0,0.0,21.0,638.6666666666666,8.666666666666666,20.666666666666668,393.33333333333326,0
3879,38.0,244.0,22.0,0.0,172.33333333333337,23.33333333333333,324.6666666666667,533.6666666666666,73.66666666666667,214.3333333333333,344.0,19.33333333333333,267.0,0.6666666666666666,403.0,14.0,7.0,380.0,1
6465,49.33333333333334,529.6666666666666,155.66666666666666,11.0,324.0,27.33333333333333,280.0,289.3333333333333,973.0,240.3333333333333,372.66666666666674,385.66666666666674,0.0,19.33333333333333,619.0,8.333333333333334,13.666666666666664,387.33333333333326,0
149,16.0,227.66666666666663,19.33333333333333,0.0,69.33333333333333,18.33333333333333,266.3333333333333,7.666666666666668,0.0,26.0,106.0,5.333333333333333,63.66666666666666,0.0,340.6666666666667,35.666666666666664,17.666666666666668,232.3333333333333,0
6321,45.66666666666666,532.0,145.33333333333334,8.333333333333334,290.0,25.0,298.0,260.6666666666667,1029.3333333333333,231.3333333333333,349.33333333333326,372.0,0.0,22.0,595.0,5.333333333333333,13.666666666666664,392.66666666666674,0
5000,38.0,207.3333333333333,35.0,2.6666666666666665,93.66666666666669,16.333333333333332,177.33333333333337,165.0,3.6666666666666665,95.66666666666669,522.6666666666666,15.0,205.3333333333333,87.66666666666669,370.33333333333326,19.0,6.666666666666668,350.33333333333326,0
6415,44.0,530.3333333333334,143.33333333333334,10.0,309.6666666666667,29.33333333333333,318.3333333333333,279.3333333333333,991.0,239.3333333333333,393.33333333333326,490.0,0.3333333333333333,17.666666666666668,593.0,8.666666666666666,15.333333333333336,401.0,1
4495,42.0,272.0,27.33333333333333,0.0,187.3333333333333,23.33333333333333,323.0,569.6666666666666,95.66666666666669,255.0,404.66666666666674,24.66666666666667,209.66666666666663,3.0,434.66666666666674,18.0,6.333333333333332,381.66666666666674,1
6378,44.0,530.3333333333334,143.33333333333334,10.0,309.6666666666667,29.33333333333333,318.3333333333333,279.3333333333333,991.0,239.3333333333333,393.33333333333326,490.0,0.3333333333333333,17.666666666666668,593.0,8.666666666666666,15.333333333333336,401.0,1
3885,38.0,244.0,22.0,0.0,172.33333333333337,23.33333333333333,324.6666666666667,533.6666666666666,73.66666666666667,214.3333333333333,344.0,19.33333333333333,267.0,0.6666666666666666,403.0,14.0,7.0,380.0,1
5879,35.0,418.33333333333326,69.0,4.666666666666667,162.33333333333334,29.66666666666667,364.66666666666674,652.6666666666666,514.0,355.0,422.33333333333326,49.66666666666666,1.6666666666666667,12.0,649.6666666666666,23.33333333333333,10.666666666666666,438.66666666666674,0
3040,1.3333333333333333,228.3333333333333,7.0,0.0,64.0,11.666666666666664,119.33333333333331,112.66666666666669,40.333333333333336,58.66666666666666,65.66666666666667,0.6666666666666666,21.33333333333333,2.6666666666666665,405.0,10.0,1.0,205.3333333333333,0
5458,17.333333333333332,352.0,51.33333333333334,3.333333333333333,140.33333333333334,27.66666666666667,319.3333333333333,862.3333333333335,462.33333333333326,312.3333333333333,383.33333333333326,40.66666666666666,0.0,9.333333333333334,665.6666666666666,22.33333333333333,9.0,327.3333333333333,1
3341,29.66666666666667,317.0,41.0,3.333333333333333,918.0,53.66666666666666,827.6666666666665,1640.0,58.0,248.3333333333333,591.3333333333334,31.33333333333333,317.6666666666667,18.666666666666668,510.0,25.66666666666667,16.333333333333332,387.66666666666674,1
6079,42.66666666666666,546.3333333333334,144.33333333333334,10.666666666666666,284.3333333333333,28.33333333333333,295.3333333333333,309.6666666666667,1123.3333333333333,240.66666666666663,366.0,378.0,0.0,21.0,638.6666666666666,8.666666666666666,20.666666666666668,393.33333333333326,0
4980,38.0,207.3333333333333,35.0,2.6666666666666665,93.66666666666669,16.333333333333332,177.33333333333337,165.0,3.6666666666666665,95.66666666666669,522.6666666666666,15.0,205.3333333333333,87.66666666666669,370.33333333333326,19.0,6.666666666666668,350.33333333333326,0
6638,48.0,487.33333333333326,145.66666666666666,11.666666666666664,279.3333333333333,26.33333333333333,268.3333333333333,378.66666666666674,962.6666666666664,217.66666666666663,378.66666666666674,225.0,0.0,19.666666666666668,591.0,11.333333333333336,21.33333333333333,357.0,0
4315,53.33333333333334,281.0,25.0,0.0,216.0,25.33333333333333,335.6666666666667,348.66666666666674,80.66666666666667,235.3333333333333,429.0,28.33333333333333,226.66666666666663,1.6666666666666667,368.33333333333326,18.33333333333333,5.333333333333333,372.0,1
393,15.0,239.3333333333333,21.0,0.0,74.33333333333333,18.0,279.3333333333333,12.333333333333336,0.0,32.666666666666664,128.66666666666666,6.666666666666668,56.66666666666666,0.0,317.0,40.333333333333336,17.333333333333332,246.66666666666663,0
2101,76.33333333333333,530.6666666666666,162.33333333333334,17.333333333333332,661.3333333333334,42.0,674.3333333333334,1206.0,208.0,266.3333333333333,903.6666666666664,111.0,51.66666666666666,33.0,557.0,16.333333333333332,15.666666666666664,382.0,1
516,11.0,186.0,13.666666666666664,0.6666666666666666,67.0,16.666666666666668,234.0,12.333333333333336,0.0,21.33333333333333,105.0,5.666666666666668,43.66666666666666,0.3333333333333333,287.0,32.0,18.33333333333333,176.0,0
3363,29.66666666666667,317.0,41.0,3.333333333333333,918.0,53.66666666666666,827.6666666666665,1640.0,58.0,248.3333333333333,591.3333333333334,31.33333333333333,317.6666666666667,18.666666666666668,510.0,25.66666666666667,16.333333333333332,387.66666666666674,1
2940,13.0,261.0,26.33333333333333,2.333333333333333,189.0,14.333333333333336,199.0,217.0,70.0,111.0,267.6666666666667,6.333333333333332,41.0,16.666666666666668,612.0,23.0,10.0,251.0,1
3033,1.3333333333333333,228.3333333333333,7.0,0.0,64.0,11.666666666666664,119.33333333333331,112.66666666666669,40.333333333333336,58.66666666666666,65.66666666666667,0.6666666666666666,21.33333333333333,2.6666666666666665,405.0,10.0,1.0,205.3333333333333,0
5922,35.0,418.33333333333326,69.0,4.666666666666667,162.33333333333334,29.66666666666667,364.66666666666674,652.6666666666666,514.0,355.0,422.33333333333326,49.66666666666666,1.6666666666666667,12.0,649.6666666666666,23.33333333333333,10.666666666666666,438.66666666666674,0
4140,45.66666666666666,277.6666666666667,21.66666666666667,0.0,177.33333333333337,23.33333333333333,278.6666666666667,492.0,79.66666666666667,238.0,380.66666666666674,25.66666666666667,213.0,2.0,422.33333333333326,15.333333333333336,8.0,386.66666666666674,0
1173,16.333333333333332,120.66666666666669,83.66666666666667,6.0,209.0,25.66666666666667,330.6666666666667,456.0,229.66666666666663,138.0,50.33333333333334,10.666666666666666,5.666666666666668,124.33333333333331,801.6666666666665,34.666666666666664,12.666666666666664,217.3333333333333,1
2530,7.666666666666668,193.3333333333333,22.0,0.3333333333333333,159.0,16.666666666666668,153.66666666666666,181.66666666666663,32.0,75.33333333333333,229.66666666666663,7.333333333333332,22.0,12.333333333333336,362.0,17.0,7.0,217.0,0
5364,24.66666666666667,407.66666666666674,64.66666666666667,3.333333333333333,204.0,27.33333333333333,333.3333333333333,832.0,512.3333333333334,345.33333333333326,383.33333333333326,47.66666666666666,0.0,9.666666666666666,648.6666666666666,24.66666666666667,12.0,425.0,1
4599,42.0,278.3333333333333,40.0,3.0,128.33333333333334,23.66666666666667,226.3333333333333,308.3333333333333,4.666666666666667,115.66666666666669,585.3333333333334,17.333333333333332,201.0,116.0,497.66666666666674,29.0,8.333333333333334,370.66666666666674,0
6452,49.33333333333334,529.6666666666666,155.66666666666666,11.0,324.0,27.33333333333333,280.0,289.3333333333333,973.0,240.3333333333333,372.66666666666674,385.66666666666674,0.0,19.33333333333333,619.0,8.333333333333334,13.666666666666664,387.33333333333326,0
6078,42.66666666666666,546.3333333333334,144.33333333333334,10.666666666666666,284.3333333333333,28.33333333333333,295.3333333333333,309.6666666666667,1123.3333333333333,240.66666666666663,366.0,378.0,0.0,21.0,638.6666666666666,8.666666666666666,20.666666666666668,393.33333333333326,0
946,8.333333333333334,107.33333333333331,68.66666666666667,4.666666666666667,181.66666666666663,24.33333333333333,315.6666666666667,255.66666666666663,246.3333333333333,107.0,43.33333333333334,10.333333333333334,0.6666666666666666,127.33333333333331,746.0,26.66666666666667,14.666666666666664,202.66666666666663,1
5808,15.666666666666664,234.0,39.333333333333336,3.333333333333333,135.66666666666666,20.666666666666668,214.66666666666663,510.66666666666674,334.6666666666667,199.66666666666663,239.66666666666663,34.0,0.0,9.666666666666666,386.0,15.0,8.0,205.3333333333333,0
1652,64.66666666666667,547.3333333333334,117.33333333333331,10.666666666666666,412.0,36.333333333333336,576.6666666666666,776.0,220.66666666666663,222.66666666666663,788.6666666666665,93.0,49.66666666666666,28.0,602.3333333333334,19.33333333333333,15.666666666666664,364.0,1
2466,7.666666666666668,193.3333333333333,22.0,0.3333333333333333,159.0,16.666666666666668,153.66666666666666,181.66666666666663,32.0,75.33333333333333,229.66666666666663,7.333333333333332,22.0,12.333333333333336,362.0,17.0,7.0,217.0,0
4633,42.0,278.3333333333333,40.0,3.0,128.33333333333334,23.66666666666667,226.3333333333333,308.3333333333333,4.666666666666667,115.66666666666669,585.3333333333334,17.333333333333332,201.0,116.0,497.66666666666674,29.0,8.333333333333334,370.66666666666674,0
692,12.0,128.0,73.66666666666667,4.666666666666667,233.0,27.33333333333333,328.0,194.0,241.66666666666663,118.66666666666669,46.66666666666666,10.666666666666666,19.33333333333333,138.66666666666666,806.0,31.33333333333333,14.0,215.66666666666663,1
6134,42.66666666666666,546.3333333333334,144.33333333333334,10.666666666666666,284.3333333333333,28.33333333333333,295.3333333333333,309.6666666666667,1123.3333333333333,240.66666666666663,366.0,378.0,0.0,21.0,638.6666666666666,8.666666666666666,20.666666666666668,393.33333333333326,0
289,15.0,224.3333333333333,21.66666666666667,0.0,60.33333333333334,16.333333333333332,233.3333333333333,10.0,0.0,20.0,97.33333333333331,6.333333333333332,54.66666666666666,0.0,284.6666666666667,31.0,17.333333333333332,235.66666666666663,0
3810,27.33333333333333,318.0,39.0,2.6666666666666665,797.0,53.66666666666666,815.6666666666665,1954.333333333333,64.66666666666667,255.3333333333333,586.0,27.66666666666667,380.66666666666674,15.0,548.0,30.0,19.33333333333333,381.0,1
4921,26.33333333333333,161.33333333333334,30.66666666666667,1.6666666666666667,75.0,15.333333333333336,134.33333333333334,129.66666666666666,4.333333333333333,79.0,499.0,13.666666666666664,176.0,53.66666666666666,278.6666666666667,16.333333333333332,2.333333333333333,354.33333333333326,0
4670,42.0,278.3333333333333,40.0,3.0,128.33333333333334,23.66666666666667,226.3333333333333,308.3333333333333,4.666666666666667,115.66666666666669,585.3333333333334,17.333333333333332,201.0,116.0,497.66666666666674,29.0,8.333333333333334,370.66666666666674,0
6181,44.66666666666666,506.66666666666674,135.0,9.666666666666666,303.0,27.33333333333333,282.0,249.0,1022.0,227.3333333333333,343.0,294.0,0.0,19.666666666666668,587.6666666666666,5.666666666666668,16.333333333333332,375.66666666666674,0
5040,38.0,207.3333333333333,35.0,2.6666666666666665,93.66666666666669,16.333333333333332,177.33333333333337,165.0,3.6666666666666665,95.66666666666669,522.6666666666666,15.0,205.3333333333333,87.66666666666669,370.33333333333326,19.0,6.666666666666668,350.33333333333326,0
5136,35.333333333333336,204.3333333333333,30.0,1.6666666666666667,84.66666666666667,17.333333333333332,152.33333333333334,158.33333333333334,3.6666666666666665,88.66666666666669,515.6666666666666,13.666666666666664,215.0,55.33333333333334,351.0,20.666666666666668,4.0,342.6666666666667,0
2343,83.66666666666667,571.0,144.33333333333334,13.666666666666664,510.66666666666674,39.333333333333336,567.0,1173.3333333333333,249.0,260.3333333333333,881.3333333333335,100.33333333333331,52.66666666666666,34.0,659.0,17.333333333333332,16.666666666666668,428.66666666666674,1
61,11.666666666666664,157.0,11.666666666666664,0.0,54.33333333333334,13.333333333333336,211.66666666666663,6.333333333333332,0.0,13.666666666666664,70.33333333333333,4.333333333333333,49.0,0.0,237.3333333333333,30.0,16.666666666666668,191.0,0
4357,53.33333333333334,281.0,25.0,0.0,216.0,25.33333333333333,335.6666666666667,348.66666666666674,80.66666666666667,235.3333333333333,429.0,28.33333333333333,226.66666666666663,1.6666666666666667,368.33333333333326,18.33333333333333,5.333333333333333,372.0,1
3141,12.666666666666664,244.3333333333333,19.666666666666668,1.3333333333333333,118.33333333333331,15.0,189.0,173.33333333333337,40.66666666666666,95.0,249.3333333333333,4.666666666666667,28.0,23.33333333333333,418.0,13.333333333333336,4.333333333333333,272.0,1
323,10.0,221.0,19.0,0.0,70.0,20.33333333333333,250.0,5.333333333333333,0.0,20.0,102.33333333333331,8.666666666666666,58.0,0.0,341.0,39.0,16.333333333333332,234.0,0
832,9.666666666666666,122.66666666666669,84.66666666666667,5.333333333333333,229.0,24.33333333333333,342.3333333333333,364.33333333333326,290.6666666666667,139.66666666666666,43.33333333333334,11.333333333333336,0.0,139.0,777.6666666666665,29.66666666666667,10.333333333333334,227.66666666666663,1
2758,6.333333333333332,182.66666666666663,19.33333333333333,0.6666666666666666,111.0,18.0,148.66666666666666,104.66666666666669,30.0,66.66666666666667,182.3333333333333,5.333333333333333,29.33333333333333,10.333333333333334,401.33333333333326,17.0,7.666666666666668,200.3333333333333,0
2552,7.666666666666668,193.3333333333333,22.0,0.3333333333333333,159.0,16.666666666666668,153.66666666666666,181.66666666666663,32.0,75.33333333333333,229.66666666666663,7.333333333333332,22.0,12.333333333333336,362.0,17.0,7.0,217.0,0
3587,28.33333333333333,313.0,33.0,1.3333333333333333,1021.0,61.33333333333334,812.0,1569.666666666667,69.0,246.66666666666663,553.3333333333334,26.66666666666667,308.0,22.33333333333333,515.0,20.33333333333333,16.0,346.0,1
1907,70.66666666666667,540.3333333333334,113.66666666666669,11.666666666666664,456.66666666666674,37.66666666666666,557.6666666666666,762.3333333333335,198.66666666666663,216.66666666666663,779.3333333333335,84.33333333333333,42.333333333333336,29.0,558.6666666666666,14.0,11.333333333333336,351.66666666666674,1
934,8.333333333333334,107.33333333333331,68.66666666666667,4.666666666666667,181.66666666666663,24.33333333333333,315.6666666666667,255.66666666666663,246.3333333333333,107.0,43.33333333333334,10.333333333333334,0.6666666666666666,127.33333333333331,746.0,26.66666666666667,14.666666666666664,202.66666666666663,1
3937,38.0,244.0,22.0,0.0,172.33333333333337,23.33333333333333,324.6666666666667,533.6666666666666,73.66666666666667,214.3333333333333,344.0,19.33333333333333,267.0,0.6666666666666666,403.0,14.0,7.0,380.0,1
3076,12.666666666666664,244.3333333333333,19.666666666666668,1.3333333333333333,118.33333333333331,15.0,189.0,173.33333333333337,40.66666666666666,95.0,249.3333333333333,4.666666666666667,28.0,23.33333333333333,418.0,13.333333333333336,4.333333333333333,272.0,1
2415,83.66666666666667,571.0,144.33333333333334,13.666666666666664,510.66666666666674,39.333333333333336,567.0,1173.3333333333333,249.0,260.3333333333333,881.3333333333335,100.33333333333331,52.66666666666666,34.0,659.0,17.333333333333332,16.666666666666668,428.66666666666674,1
4895,26.33333333333333,161.33333333333334,30.66666666666667,1.6666666666666667,75.0,15.333333333333336,134.33333333333334,129.66666666666666,4.333333333333333,79.0,499.0,13.666666666666664,176.0,53.66666666666666,278.6666666666667,16.333333333333332,2.333333333333333,354.33333333333326,0
5270,13.666666666666664,347.66666666666674,57.66666666666666,1.6666666666666667,172.66666666666663,26.33333333333333,315.0,552.3333333333334,438.66666666666674,323.6666666666667,410.66666666666674,56.0,0.0,10.333333333333334,571.6666666666666,19.0,8.666666666666666,273.6666666666667,1
3036,1.3333333333333333,228.3333333333333,7.0,0.0,64.0,11.666666666666664,119.33333333333331,112.66666666666669,40.333333333333336,58.66666666666666,65.66666666666667,0.6666666666666666,21.33333333333333,2.6666666666666665,405.0,10.0,1.0,205.3333333333333,0
4561,42.0,272.0,27.33333333333333,0.0,187.3333333333333,23.33333333333333,323.0,569.6666666666666,95.66666666666669,255.0,404.66666666666674,24.66666666666667,209.66666666666663,3.0,434.66666666666674,18.0,6.333333333333332,381.66666666666674,1
589,12.0,194.3333333333333,13.666666666666664,0.0,66.66666666666667,17.333333333333332,262.0,8.666666666666666,0.0,21.0,94.66666666666669,5.0,44.0,0.0,284.0,30.0,16.0,193.66666666666663,0
2566,13.0,293.6666666666667,32.0,2.6666666666666665,352.66666666666674,27.33333333333333,297.6666666666667,397.66666666666674,49.33333333333334,120.33333333333331,375.33333333333326,7.0,42.66666666666666,29.0,556.0,25.66666666666667,15.0,351.0,0
590,12.0,194.3333333333333,13.666666666666664,0.0,66.66666666666667,17.333333333333332,262.0,8.666666666666666,0.0,21.0,94.66666666666669,5.0,44.0,0.0,284.0,30.0,16.0,193.66666666666663,0
1144,16.333333333333332,120.66666666666669,83.66666666666667,6.0,209.0,25.66666666666667,330.6666666666667,456.0,229.66666666666663,138.0,50.33333333333334,10.666666666666666,5.666666666666668,124.33333333333331,801.6666666666665,34.666666666666664,12.666666666666664,217.3333333333333,1
4860,34.666666666666664,216.0,30.66666666666667,2.333333333333333,73.66666666666667,21.0,173.33333333333337,237.0,3.6666666666666665,90.33333333333331,519.6666666666666,13.0,208.66666666666663,58.66666666666666,356.0,21.0,3.333333333333333,351.0,0
4146,45.66666666666666,277.6666666666667,21.66666666666667,0.0,177.33333333333337,23.33333333333333,278.6666666666667,492.0,79.66666666666667,238.0,380.66666666666674,25.66666666666667,213.0,2.0,422.33333333333326,15.333333333333336,8.0,386.66666666666674,0
4832,34.666666666666664,216.0,30.66666666666667,2.333333333333333,73.66666666666667,21.0,173.33333333333337,237.0,3.6666666666666665,90.33333333333331,519.6666666666666,13.0,208.66666666666663,58.66666666666666,356.0,21.0,3.333333333333333,351.0,0
4596,42.0,278.3333333333333,40.0,3.0,128.33333333333334,23.66666666666667,226.3333333333333,308.3333333333333,4.666666666666667,115.66666666666669,585.3333333333334,17.333333333333332,201.0,116.0,497.66666666666674,29.0,8.333333333333334,370.66666666666674,0
1413,80.0,557.3333333333334,164.33333333333334,17.333333333333332,659.0,44.0,648.6666666666666,1007.0,222.0,267.0,1185.0,105.66666666666669,59.0,51.33333333333334,566.3333333333334,19.33333333333333,20.33333333333333,392.66666666666674,1
4542,42.0,272.0,27.33333333333333,0.0,187.3333333333333,23.33333333333333,323.0,569.6666666666666,95.66666666666669,255.0,404.66666666666674,24.66666666666667,209.66666666666663,3.0,434.66666666666674,18.0,6.333333333333332,381.66666666666674,1
258,15.0,224.3333333333333,21.66666666666667,0.0,60.33333333333334,16.333333333333332,233.3333333333333,10.0,0.0,20.0,97.33333333333331,6.333333333333332,54.66666666666666,0.0,284.6666666666667,31.0,17.333333333333332,235.66666666666663,0
1991,70.66666666666667,540.3333333333334,113.66666666666669,11.666666666666664,456.66666666666674,37.66666666666666,557.6666666666666,762.3333333333335,198.66666666666663,216.66666666666663,779.3333333333335,84.33333333333333,42.333333333333336,29.0,558.6666666666666,14.0,11.333333333333336,351.66666666666674,1
5099,35.333333333333336,204.3333333333333,30.0,1.6666666666666667,84.66666666666667,17.333333333333332,152.33333333333334,158.33333333333334,3.6666666666666665,88.66666666666669,515.6666666666666,13.666666666666664,215.0,55.33333333333334,351.0,20.666666666666668,4.0,342.6666666666667,0
503,11.0,186.0,13.666666666666664,0.6666666666666666,67.0,16.666666666666668,234.0,12.333333333333336,0.0,21.33333333333333,105.0,5.666666666666668,43.66666666666666,0.3333333333333333,287.0,32.0,18.33333333333333,176.0,0
3712,24.66666666666667,311.3333333333333,36.66666666666666,3.0,887.3333333333335,55.66666666666666,778.0,1603.666666666667,69.0,247.3333333333333,534.3333333333334,26.0,348.0,15.0,543.3333333333334,22.33333333333333,16.666666666666668,344.33333333333326,1
607,12.0,194.3333333333333,13.666666666666664,0.0,66.66666666666667,17.333333333333332,262.0,8.666666666666666,0.0,21.0,94.66666666666669,5.0,44.0,0.0,284.0,30.0,16.0,193.66666666666663,0
5866,35.0,418.33333333333326,69.0,4.666666666666667,162.33333333333334,29.66666666666667,364.66666666666674,652.6666666666666,514.0,355.0,422.33333333333326,49.66666666666666,1.6666666666666667,12.0,649.6666666666666,23.33333333333333,10.666666666666666,438.66666666666674,0
6489,49.33333333333334,529.6666666666666,155.66666666666666,11.0,324.0,27.33333333333333,280.0,289.3333333333333,973.0,240.3333333333333,372.66666666666674,385.66666666666674,0.0,19.33333333333333,619.0,8.333333333333334,13.666666666666664,387.33333333333326,0
587,12.0,194.3333333333333,13.666666666666664,0.0,66.66666666666667,17.333333333333332,262.0,8.666666666666666,0.0,21.0,94.66666666666669,5.0,44.0,0.0,284.0,30.0,16.0,193.66666666666663,0
566,11.0,186.0,13.666666666666664,0.6666666666666666,67.0,16.666666666666668,234.0,12.333333333333336,0.0,21.33333333333333,105.0,5.666666666666668,43.66666666666666,0.3333333333333333,287.0,32.0,18.33333333333333,176.0,0
1382,10.333333333333334,112.66666666666669,85.33333333333333,3.333333333333333,186.66666666666663,24.33333333333333,316.6666666666667,266.6666666666667,253.66666666666663,131.66666666666666,35.666666666666664,12.0,1.6666666666666667,137.0,722.0,31.0,12.0,229.66666666666663,1
5413,24.66666666666667,407.66666666666674,64.66666666666667,3.333333333333333,204.0,27.33333333333333,333.3333333333333,832.0,512.3333333333334,345.33333333333326,383.33333333333326,47.66666666666666,0.0,9.666666666666666,648.6666666666666,24.66666666666667,12.0,425.0,1
11,11.666666666666664,157.0,11.666666666666664,0.0,54.33333333333334,13.333333333333336,211.66666666666663,6.333333333333332,0.0,13.666666666666664,70.33333333333333,4.333333333333333,49.0,0.0,237.3333333333333,30.0,16.666666666666668,191.0,0
4359,53.33333333333334,281.0,25.0,0.0,216.0,25.33333333333333,335.6666666666667,348.66666666666674,80.66666666666667,235.3333333333333,429.0,28.33333333333333,226.66666666666663,1.6666666666666667,368.33333333333326,18.33333333333333,5.333333333333333,372.0,1
2807,12.0,216.3333333333333,20.666666666666668,0.6666666666666666,120.33333333333331,18.666666666666668,238.66666666666663,270.0,43.33333333333334,89.0,223.66666666666663,5.0,46.33333333333334,18.0,598.3333333333334,22.0,12.666666666666664,280.0,1
4169,45.66666666666666,277.6666666666667,21.66666666666667,0.0,177.33333333333337,23.33333333333333,278.6666666666667,492.0,79.66666666666667,238.0,380.66666666666674,25.66666666666667,213.0,2.0,422.33333333333326,15.333333333333336,8.0,386.66666666666674,0
5532,17.333333333333332,352.0,51.33333333333334,3.333333333333333,140.33333333333334,27.66666666666667,319.3333333333333,862.3333333333335,462.33333333333326,312.3333333333333,383.33333333333326,40.66666666666666,0.0,9.333333333333334,665.6666666666666,22.33333333333333,9.0,327.3333333333333,1
3475,31.33333333333333,303.3333333333333,42.66666666666666,4.333333333333333,785.6666666666665,59.33333333333334,774.3333333333335,1420.0,56.66666666666666,242.0,546.0,26.66666666666667,302.6666666666667,15.666666666666664,476.66666666666674,22.66666666666667,13.333333333333336,372.33333333333326,1
5303,13.666666666666664,347.66666666666674,57.66666666666666,1.6666666666666667,172.66666666666663,26.33333333333333,315.0,552.3333333333334,438.66666666666674,323.6666666666667,410.66666666666674,56.0,0.0,10.333333333333334,571.6666666666666,19.0,8.666666666666666,273.6666666666667,1
3281,29.66666666666667,317.0,41.0,3.333333333333333,918.0,53.66666666666666,827.6666666666665,1640.0,58.0,248.3333333333333,591.3333333333334,31.33333333333333,317.6666666666667,18.666666666666668,510.0,25.66666666666667,16.333333333333332,387.66666666666674,1
3432,29.66666666666667,316.6666666666667,37.66666666666666,2.6666666666666665,889.0,56.33333333333334,798.0,1444.0,51.33333333333334,241.66666666666663,531.0,28.33333333333333,328.0,16.0,457.66666666666674,21.0,19.0,332.3333333333333,1
196,16.0,227.66666666666663,19.33333333333333,0.0,69.33333333333333,18.33333333333333,266.3333333333333,7.666666666666668,0.0,26.0,106.0,5.333333333333333,63.66666666666666,0.0,340.6666666666667,35.666666666666664,17.666666666666668,232.3333333333333,0
6428,44.0,530.3333333333334,143.33333333333334,10.0,309.6666666666667,29.33333333333333,318.3333333333333,279.3333333333333,991.0,239.3333333333333,393.33333333333326,490.0,0.3333333333333333,17.666666666666668,593.0,8.666666666666666,15.333333333333336,401.0,1
133,16.0,227.66666666666663,19.33333333333333,0.0,69.33333333333333,18.33333333333333,266.3333333333333,7.666666666666668,0.0,26.0,106.0,5.333333333333333,63.66666666666666,0.0,340.6666666666667,35.666666666666664,17.666666666666668,232.3333333333333,0
235,15.0,224.3333333333333,21.66666666666667,0.0,60.33333333333334,16.333333333333332,233.3333333333333,10.0,0.0,20.0,97.33333333333331,6.333333333333332,54.66666666666666,0.0,284.6666666666667,31.0,17.333333333333332,235.66666666666663,0
2749,6.333333333333332,182.66666666666663,19.33333333333333,0.6666666666666666,111.0,18.0,148.66666666666666,104.66666666666669,30.0,66.66666666666667,182.3333333333333,5.333333333333333,29.33333333333333,10.333333333333334,401.33333333333326,17.0,7.666666666666668,200.3333333333333,0
